Sector,Date,TOTAL_SCORE,Bull_Prob_Raw,Volume_Z,Open,High,Low,Close,Volume_Metric,Fit_Type,ACTION,Position_Size,Market_Score,Market_Regime,Market_Source,Strategy,Threshold_Buy,Threshold_Sell,Excess_Prob,Rotation_Status,Dispersion
机器人,2026-03-18,0.9498141457561793,0.9810914634391162,-0.609307,166.342,166.536,166.536,166.536,-0.609307,Full (Ret+Vol+Var),🟡 WATCH,0.1,0.14287799422091108,🔻 Deep Bear,CSI300,Cash or short positions,0.784004947618645,0.14545670869955885,0.8069361515352682,HIGH ROTATION,0.3842580419270853
专业设备制造,2026-03-18,1.0,1.0,-0.305678,178.878,178.233,178.233,178.233,-0.305678,Full (Ret+Vol+Var),🟡 WATCH,0.1,0.14287799422091108,🔻 Deep Bear,CSI300,Cash or short positions,0.784004947618645,0.14545670869955885,0.8571220057790889,HIGH ROTATION,0.3842580419270853
银行,2026-03-19,0.9022976686573841,0.8302844747058191,0.540216,177.529,179.571,179.571,179.571,0.540216,Full (Ret+Vol+Var),🟢 STRONG BUY,1.0,0.9034836200505753,🚀 Strong Bull,CSI300,Aggressive sector rotation,0.8663809655211198,0.13112615307971465,-0.0011859513931911092,HIGH ROTATION,0.35588589301087165
非银金融,2026-03-19,0.08470858319911119,0.16643151349570326,-0.623807,166.697,163.789,163.789,163.789,-0.623807,Full (Ret+Vol+Var),🔴 AVOID,0.0,0.9034836200505753,🚀 Strong Bull,CSI300,Aggressive sector rotation,0.8663809655211198,0.13112615307971465,-0.818775036851464,HIGH ROTATION,0.35588589301087165
半导体设计,2026-03-19,0.2912662408006559,0.2948858453117075,-0.62118,329.718,319.174,319.174,319.174,-0.62118,Full (Ret+Vol+Var),🔴 AVOID,0.0,0.9034836200505753,🚀 Strong Bull,CSI300,Aggressive sector rotation,0.8663809655211198,0.13112615307971465,-0.6122173792499194,HIGH ROTATION,0.35588589301087165
半导体制造,2026-03-19,0.7209425525306676,0.6460542525306676,-0.502234,225.874,221.538,221.538,221.538,-0.502234,Full (Ret+Vol+Var),🟢 STRONG BUY,1.0,0.9034836200505753,🚀 Strong Bull,CSI300,Aggressive sector rotation,0.8663809655211198,0.13112615307971465,-0.18254106751990762,HIGH ROTATION,0.35588589301087165
半导体设备,2026-03-19,0.7900884552771971,0.805220496760598,-1.13546,259.143,254.423,254.423,254.423,-1.13546,Full (Ret+Vol+Var),🟢 STRONG BUY,1.0,0.9034836200505753,🚀 Strong Bull,CSI300,Aggressive sector rotation,0.8663809655211198,0.13112615307971465,-0.11339516477337819,HIGH ROTATION,0.35588589301087165
半导体材料,2026-03-19,0.0019365824819979525,0.002124251672243722,-0.599489,207.262,202.133,202.133,202.133,-0.599489,Full (Ret+Vol+Var),🔴 AVOID,0.0,0.9034836200505753,🚀 Strong Bull,CSI300,Aggressive sector rotation,0.8663809655211198,0.13112615307971465,-0.9015470375685773,HIGH ROTATION,0.35588589301087165
软件,2026-03-19,0.2805508368357137,0.26834154372448643,-0.694934,152.775,150.318,150.318,150.318,-0.694934,Full (Ret+Vol+Var),🔴 AVOID,0.0,0.9034836200505753,🚀 Strong Bull,CSI300,Aggressive sector rotation,0.8663809655211198,0.13112615307971465,-0.6229327832148616,HIGH ROTATION,0.35588589301087165
光模块中游,2026-03-19,0.5667899583338101,0.5956057896123368,0.0916682,770.557,768.59,768.59,768.59,0.0916682,Full (Ret+Vol+Var),🟡 HOLD/WATCH,0.5,0.9034836200505753,🚀 Strong Bull,CSI300,Aggressive sector rotation,0.8663809655211198,0.13112615307971465,-0.3366936617167652,HIGH ROTATION,0.35588589301087165
液冷,2026-03-19,0.5145429072370392,0.5566153571574407,0.294718,272.97,268.164,268.164,268.164,0.294718,Full (Ret+Vol+Var),🟡 HOLD/WATCH,0.5,0.9034836200505753,🚀 Strong Bull,CSI300,Aggressive sector rotation,0.8663809655211198,0.13112615307971465,-0.38894071281353604,HIGH ROTATION,0.35588589301087165
军工电子,2026-03-19,0.7750549585200595,0.7154431085200594,-0.807763,152.522,148.588,148.588,148.588,-0.807763,Full (Ret+Vol+Var),🟢 STRONG BUY,1.0,0.9034836200505753,🚀 Strong Bull,CSI300,Aggressive sector rotation,0.8663809655211198,0.13112615307971465,-0.1284286615305158,HIGH ROTATION,0.35588589301087165
风电设备,2026-03-19,0.0009361931259038072,0.0006805095854050254,0.748345,302.304,293.159,293.159,293.159,0.748345,Full (Ret+Vol+Var),🔴 AVOID,0.0,0.9034836200505753,🚀 Strong Bull,CSI300,Aggressive sector rotation,0.8663809655211198,0.13112615307971465,-0.9025474269246715,HIGH ROTATION,0.35588589301087165
家用电器,2026-03-19,0.0,0.011858433960064585,-1.27522,162.781,160.06,160.06,160.06,-1.27522,Full (Ret+Vol+Var),🔴 AVOID,0.0,0.9034836200505753,🚀 Strong Bull,CSI300,Aggressive sector rotation,0.8663809655211198,0.13112615307971465,-0.9034836200505753,HIGH ROTATION,0.35588589301087165
电力,2026-03-19,0.41927542130445994,0.3192754213044599,0.411457,123.425,123.305,123.305,123.305,0.411457,Full (Ret+Vol+Var),🟡 HOLD/WATCH,0.5,0.9034836200505753,🚀 Strong Bull,CSI300,Aggressive sector rotation,0.8663809655211198,0.13112615307971465,-0.4842081987461153,HIGH ROTATION,0.35588589301087165
白酒,2026-03-19,0.3737002769938931,0.47370027699389305,-0.639516,87.7518,86.7392,86.7392,86.7392,-0.639516,Full (Ret+Vol+Var),🟡 HOLD/WATCH,0.5,0.9034836200505753,🚀 Strong Bull,CSI300,Aggressive sector rotation,0.8663809655211198,0.13112615307971465,-0.5297833430566822,HIGH ROTATION,0.35588589301087165
电网设备,2026-03-19,1.0,0.9934922288769451,-0.398448,268.12,261.939,261.939,261.939,-0.398448,Full (Ret+Vol+Var),🟢 STRONG BUY,1.0,0.9034836200505753,🚀 Strong Bull,CSI300,Aggressive sector rotation,0.8663809655211198,0.13112615307971465,0.09651637994942475,HIGH ROTATION,0.35588589301087165
电池,2026-03-19,0.43238241255861853,0.42406601400216837,-0.299044,265.808,264.422,264.422,264.422,-0.299044,Full (Ret+Vol+Var),🟡 HOLD/WATCH,0.5,0.9034836200505753,🚀 Strong Bull,CSI300,Aggressive sector rotation,0.8663809655211198,0.13112615307971465,-0.4711012074919567,HIGH ROTATION,0.35588589301087165
整车,2026-03-19,0.5146563444135328,0.45060632105336407,0.029424,139.36,139.182,139.182,139.182,0.029424,Full (Ret+Vol+Var),🟡 HOLD/WATCH,0.5,0.9034836200505753,🚀 Strong Bull,CSI300,Aggressive sector rotation,0.8663809655211198,0.13112615307971465,-0.38882727563704245,HIGH ROTATION,0.35588589301087165
有色金属,2026-03-19,0.0,6.906286937533409e-06,0.523362,295.652,274.793,274.793,274.793,0.523362,Full (Ret+Vol+Var),🔴 AVOID,0.0,0.9034836200505753,🚀 Strong Bull,CSI300,Aggressive sector rotation,0.8663809655211198,0.13112615307971465,-0.9034836200505753,HIGH ROTATION,0.35588589301087165
能源,2026-03-19,1.0,0.9999306797869161,1.41283,182.053,190.545,190.545,190.545,1.41283,Full (Ret+Vol+Var),🟢 STRONG BUY,1.0,0.9034836200505753,🚀 Strong Bull,CSI300,Aggressive sector rotation,0.8663809655211198,0.13112615307971465,0.09651637994942475,HIGH ROTATION,0.35588589301087165
机器人,2026-03-19,0.9007181991218057,0.952969288985156,-0.780495,166.536,162.415,162.415,162.415,-0.780495,Full (Ret+Vol+Var),🟢 STRONG BUY,1.0,0.9034836200505753,🚀 Strong Bull,CSI300,Aggressive sector rotation,0.8663809655211198,0.13112615307971465,-0.002765420928769524,HIGH ROTATION,0.35588589301087165
专业设备制造,2026-03-19,0.0,0.03295232943033718,0.135824,178.233,171.088,171.088,171.088,0.135824,Full (Ret+Vol+Var),🔴 AVOID,0.0,0.9034836200505753,🚀 Strong Bull,CSI300,Aggressive sector rotation,0.8663809655211198,0.13112615307971465,-0.9034836200505753,HIGH ROTATION,0.35588589301087165
银行,2026-03-20,0.32862603129802825,0.42862603129802823,-0.102944,179.571,179.14,179.14,179.14,-0.102944,Full (Ret+Vol+Var),⚪ CASH,0.0,0.502028412069564,📊 Neutral,CSI300,Defensive or market-neutral,0.6886017839419819,0.13112615307971465,-0.1734023807715357,HIGH ROTATION,0.35404177355379834
非银金融,2026-03-20,0.7375406706161751,0.7193287007257793,-0.726778,163.789,161.308,161.308,161.308,-0.726778,Full (Ret+Vol+Var),🟢 SELECTIVE BUY,0.5,0.502028412069564,📊 Neutral,CSI300,Defensive or market-neutral,0.6886017839419819,0.13112615307971465,0.23551225854661118,HIGH ROTATION,0.35404177355379834
半导体设计,2026-03-20,0.9686695056381406,0.9761965906699918,0.403563,319.174,313.832,313.832,313.832,0.403563,Full (Ret+Vol+Var),🟢 SELECTIVE BUY,0.5,0.502028412069564,📊 Neutral,CSI300,Defensive or market-neutral,0.6886017839419819,0.13112615307971465,0.46664109356857664,HIGH ROTATION,0.35404177355379834
半导体制造,2026-03-20,0.8931956590528103,0.9207765157047709,-0.469351,221.538,213.51,213.51,213.51,-0.469351,Full (Ret+Vol+Var),🟢 SELECTIVE BUY,0.5,0.502028412069564,📊 Neutral,CSI300,Defensive or market-neutral,0.6886017839419819,0.13112615307971465,0.39116724698324634,HIGH ROTATION,0.35404177355379834
半导体设备,2026-03-20,0.7250642970078532,0.7156360385761208,-0.35242,254.423,256.428,256.428,256.428,-0.35242,Full (Ret+Vol+Var),🟢 SELECTIVE BUY,0.5,0.502028412069564,📊 Neutral,CSI300,Defensive or market-neutral,0.6886017839419819,0.13112615307971465,0.2230358849382893,HIGH ROTATION,0.35404177355379834
半导体材料,2026-03-20,0.97467065,1.0,-0.506587,202.133,198.869,198.869,198.869,-0.506587,Full (Ret+Vol+Var),🟢 SELECTIVE BUY,0.5,0.502028412069564,📊 Neutral,CSI300,Defensive or market-neutral,0.6886017839419819,0.13112615307971465,0.472642237930436,HIGH ROTATION,0.35404177355379834
软件,2026-03-20,0.0,0.0,-0.619597,150.318,145.814,145.814,145.814,-0.619597,Full (Ret+Vol+Var),⚪ CASH,0.0,0.502028412069564,📊 Neutral,CSI300,Defensive or market-neutral,0.6886017839419819,0.13112615307971465,-0.502028412069564,HIGH ROTATION,0.35404177355379834
光模块中游,2026-03-20,0.7410304732475357,0.6210483732475357,2.66607,768.59,803.099,803.099,803.099,2.66607,Fallback (Ret+Var),🟢 SELECTIVE BUY,0.5,0.502028412069564,📊 Neutral,CSI300,Defensive or market-neutral,0.6886017839419819,0.13112615307971465,0.23900206117797174,HIGH ROTATION,0.35404177355379834
液冷,2026-03-20,0.0,0.0,0.358895,268.164,264.369,264.369,264.369,0.358895,Full (Ret+Vol+Var),⚪ CASH,0.0,0.502028412069564,📊 Neutral,CSI300,Defensive or market-neutral,0.6886017839419819,0.13112615307971465,-0.502028412069564,HIGH ROTATION,0.35404177355379834
军工电子,2026-03-20,0.0,0.0,-0.524287,148.588,144.72,144.72,144.72,-0.524287,Full (Ret+Vol+Var),⚪ CASH,0.0,0.502028412069564,📊 Neutral,CSI300,Defensive or market-neutral,0.6886017839419819,0.13112615307971465,-0.502028412069564,HIGH ROTATION,0.35404177355379834
风电设备,2026-03-20,0.5640643018491392,0.4640643018491392,0.578944,293.159,291.913,291.913,291.913,0.578944,Full (Ret+Vol+Var),⚪ CASH,0.0,0.502028412069564,📊 Neutral,CSI300,Defensive or market-neutral,0.6886017839419819,0.13112615307971465,0.062035889779575304,HIGH ROTATION,0.35404177355379834
家用电器,2026-03-20,0.047532343181366676,0.13963423024447374,-1.2989,160.06,158.455,158.455,158.455,-1.2989,Full (Ret+Vol+Var),⚪ CASH,0.0,0.502028412069564,📊 Neutral,CSI300,Defensive or market-neutral,0.6886017839419819,0.13112615307971465,-0.45449606888819727,HIGH ROTATION,0.35404177355379834
电力,2026-03-20,0.29479455866356474,0.23864240669295428,0.520941,123.305,123.131,123.131,123.131,0.520941,Full (Ret+Vol+Var),⚪ CASH,0.0,0.502028412069564,📊 Neutral,CSI300,Defensive or market-neutral,0.6886017839419819,0.13112615307971465,-0.2072338534059992,HIGH ROTATION,0.35404177355379834
白酒,2026-03-20,0.3156482780367026,0.41564827803670257,-0.716241,86.7392,86.2984,86.2984,86.2984,-0.716241,Full (Ret+Vol+Var),⚪ CASH,0.0,0.502028412069564,📊 Neutral,CSI300,Defensive or market-neutral,0.6886017839419819,0.13112615307971465,-0.18638013403286136,HIGH ROTATION,0.35404177355379834
电网设备,2026-03-20,0.5167703879861137,0.6167703879861137,0.515652,261.939,263.448,263.448,263.448,0.515652,Full (Ret+Vol+Var),⚪ CASH,0.0,0.502028412069564,📊 Neutral,CSI300,Defensive or market-neutral,0.6886017839419819,0.13112615307971465,0.014741975916549799,HIGH ROTATION,0.35404177355379834
电池,2026-03-20,0.9482269100927911,0.8437950100927911,2.14773,264.422,272.763,272.763,272.763,2.14773,Full (Ret+Vol+Var),🟢 SELECTIVE BUY,0.5,0.502028412069564,📊 Neutral,CSI300,Defensive or market-neutral,0.6886017839419819,0.13112615307971465,0.4461984980232272,HIGH ROTATION,0.35404177355379834
整车,2026-03-20,0.3843772648069428,0.48437726480694276,0.577753,139.182,139.58,139.58,139.58,0.577753,Full (Ret+Vol+Var),⚪ CASH,0.0,0.502028412069564,📊 Neutral,CSI300,Defensive or market-neutral,0.6886017839419819,0.13112615307971465,-0.11765114726262116,HIGH ROTATION,0.35404177355379834
有色金属,2026-03-20,0.41344912613409734,0.3134491261340973,-0.166283,274.793,269.106,269.106,269.106,-0.166283,Full (Ret+Vol+Var),⚪ CASH,0.0,0.502028412069564,📊 Neutral,CSI300,Defensive or market-neutral,0.6886017839419819,0.13112615307971465,-0.0885792859354666,HIGH ROTATION,0.35404177355379834
能源,2026-03-20,0.0,0.07166994966236788,0.558274,190.545,188.021,188.021,188.021,0.558274,Full (Ret+Vol+Var),⚪ CASH,0.0,0.502028412069564,📊 Neutral,CSI300,Defensive or market-neutral,0.6886017839419819,0.13112615307971465,-0.502028412069564,HIGH ROTATION,0.35404177355379834
机器人,2026-03-20,0.9553505699717836,0.9649058491805106,-0.489034,162.415,160.576,160.576,160.576,-0.489034,Full (Ret+Vol+Var),🟢 SELECTIVE BUY,0.5,0.502028412069564,📊 Neutral,CSI300,Defensive or market-neutral,0.6886017839419819,0.13112615307971465,0.45332215790221964,HIGH ROTATION,0.35404177355379834
专业设备制造,2026-03-20,0.5083908812982915,0.4083908812982915,-0.515284,171.088,170.211,170.211,170.211,-0.515284,Full (Ret+Vol+Var),⚪ CASH,0.0,0.502028412069564,📊 Neutral,CSI300,Defensive or market-neutral,0.6886017839419819,0.13112615307971465,0.006362469228727519,HIGH ROTATION,0.35404177355379834
银行,2026-03-23,0.0,4.052166734131751e-12,1.33761,179.14,173.546,173.546,173.546,1.33761,Full (Ret+Vol+Var),🔴 AVOID,0.0,1.0,🚀 Strong Bull,CSI300,Aggressive sector rotation,0.7385876114055833,0.2937360633046921,-1.0,HIGH ROTATION,0.41653763600880056
非银金融,2026-03-23,0.0,5.0496754497163584e-05,0.456712,161.308,153.925,153.925,153.925,0.456712,Full (Ret+Vol+Var),🔴 AVOID,0.0,1.0,🚀 Strong Bull,CSI300,Aggressive sector rotation,0.7385876114055833,0.2937360633046921,-1.0,HIGH ROTATION,0.41653763600880056
半导体设计,2026-03-23,0.7802588363040069,0.8334028957977492,-0.142644,313.832,298.05,298.05,298.05,-0.142644,Full (Ret+Vol+Var),🟢 STRONG BUY,1.0,1.0,🚀 Strong Bull,CSI300,Aggressive sector rotation,0.7385876114055833,0.2937360633046921,-0.21974116369599306,HIGH ROTATION,0.41653763600880056
半导体制造,2026-03-23,0.04364914572781822,0.0682529212831915,-0.341729,213.51,203.454,203.454,203.454,-0.341729,Full (Ret+Vol+Var),🔴 AVOID,0.0,1.0,🚀 Strong Bull,CSI300,Aggressive sector rotation,0.7385876114055833,0.2937360633046921,-0.9563508542721818,HIGH ROTATION,0.41653763600880056
半导体设备,2026-03-23,0.021005371365674735,0.12100537136567474,-0.0964319,256.428,245.815,245.815,245.815,-0.0964319,Full (Ret+Vol+Var),🔴 AVOID,0.0,1.0,🚀 Strong Bull,CSI300,Aggressive sector rotation,0.7385876114055833,0.2937360633046921,-0.9789946286343253,HIGH ROTATION,0.41653763600880056
半导体材料,2026-03-23,1.0,1.0,-0.290971,198.869,189.501,189.501,189.501,-0.290971,Full (Ret+Vol+Var),🟢 STRONG BUY,1.0,1.0,🚀 Strong Bull,CSI300,Aggressive sector rotation,0.7385876114055833,0.2937360633046921,0.0,HIGH ROTATION,0.41653763600880056
软件,2026-03-23,0.0,0.023150523016601723,-0.487134,145.814,139.234,139.234,139.234,-0.487134,Full (Ret+Vol+Var),🔴 AVOID,0.0,1.0,🚀 Strong Bull,CSI300,Aggressive sector rotation,0.7385876114055833,0.2937360633046921,-1.0,HIGH ROTATION,0.41653763600880056
光模块中游,2026-03-23,0.5224076509303189,0.42240765093031896,0.445301,803.099,779.323,779.323,779.323,0.445301,Full (Ret+Vol+Var),🟡 HOLD/WATCH,0.5,1.0,🚀 Strong Bull,CSI300,Aggressive sector rotation,0.7385876114055833,0.2937360633046921,-0.47759234906968107,HIGH ROTATION,0.41653763600880056
液冷,2026-03-23,0.006098557728922892,0.027209758120249346,-0.110687,264.369,250.189,250.189,250.189,-0.110687,Full (Ret+Vol+Var),🔴 AVOID,0.0,1.0,🚀 Strong Bull,CSI300,Aggressive sector rotation,0.7385876114055833,0.2937360633046921,-0.9939014422710771,HIGH ROTATION,0.41653763600880056
军工电子,2026-03-23,0.1262023114625621,0.22620231146256212,-0.347578,144.72,141.24,141.24,141.24,-0.347578,Full (Ret+Vol+Var),🔴 AVOID,0.0,1.0,🚀 Strong Bull,CSI300,Aggressive sector rotation,0.7385876114055833,0.2937360633046921,-0.8737976885374379,HIGH ROTATION,0.41653763600880056
风电设备,2026-03-23,0.9969676127585967,0.9978340025446542,0.409458,291.913,280.66,280.66,280.66,0.409458,Full (Ret+Vol+Var),🟢 STRONG BUY,1.0,1.0,🚀 Strong Bull,CSI300,Aggressive sector rotation,0.7385876114055833,0.2937360633046921,-0.0030323872414033115,HIGH ROTATION,0.41653763600880056
家用电器,2026-03-23,0.0,3.435108591450006e-08,-0.341053,158.455,153.629,153.629,153.629,-0.341053,Full (Ret+Vol+Var),🔴 AVOID,0.0,1.0,🚀 Strong Bull,CSI300,Aggressive sector rotation,0.7385876114055833,0.2937360633046921,-1.0,HIGH ROTATION,0.41653763600880056
电力,2026-03-23,0.0,5.72920570592759e-05,2.4029,123.131,121.837,121.837,121.837,2.4029,Full (Ret+Vol+Var),🔴 AVOID,0.0,1.0,🚀 Strong Bull,CSI300,Aggressive sector rotation,0.7385876114055833,0.2937360633046921,-1.0,HIGH ROTATION,0.41653763600880056
白酒,2026-03-23,0.0,0.035181339698206596,0.00868878,86.2984,84.0783,84.0783,84.0783,0.00868878,Full (Ret+Vol+Var),🔴 AVOID,0.0,1.0,🚀 Strong Bull,CSI300,Aggressive sector rotation,0.7385876114055833,0.2937360633046921,-1.0,HIGH ROTATION,0.41653763600880056
电网设备,2026-03-23,0.002173247188429379,0.0015529020087516772,0.586458,263.448,259.593,259.593,259.593,0.586458,Full (Ret+Vol+Var),🔴 AVOID,0.0,1.0,🚀 Strong Bull,CSI300,Aggressive sector rotation,0.7385876114055833,0.2937360633046921,-0.9978267528115706,HIGH ROTATION,0.41653763600880056
电池,2026-03-23,0.0,3.4337178982617146e-05,1.2756,272.763,265.99,265.99,265.99,1.2756,Full (Ret+Vol+Var),🔴 AVOID,0.0,1.0,🚀 Strong Bull,CSI300,Aggressive sector rotation,0.7385876114055833,0.2937360633046921,-1.0,HIGH ROTATION,0.41653763600880056
整车,2026-03-23,1.0,0.9959571711824964,5.1455,139.58,141.867,141.867,141.867,5.1455,Full (Ret+Vol+Var),🟢 STRONG BUY,1.0,1.0,🚀 Strong Bull,CSI300,Aggressive sector rotation,0.7385876114055833,0.2937360633046921,0.0,HIGH ROTATION,0.41653763600880056
有色金属,2026-03-23,0.0,0.011867062803076154,0.222537,269.106,257.822,257.822,257.822,0.222537,Full (Ret+Vol+Var),🔴 AVOID,0.0,1.0,🚀 Strong Bull,CSI300,Aggressive sector rotation,0.7385876114055833,0.2937360633046921,-1.0,HIGH ROTATION,0.41653763600880056
能源,2026-03-23,0.6528444262591121,0.5681736691104814,1.01699,188.021,188.484,188.484,188.484,1.01699,Full (Ret+Vol+Var),🟡 HOLD/WATCH,0.5,1.0,🚀 Strong Bull,CSI300,Aggressive sector rotation,0.7385876114055833,0.2937360633046921,-0.3471555737408879,HIGH ROTATION,0.41653763600880056
机器人,2026-03-23,0.0975646259008088,0.1975646259008088,-0.0572275,160.576,153.62,153.62,153.62,-0.0572275,Full (Ret+Vol+Var),🔴 AVOID,0.0,1.0,🚀 Strong Bull,CSI300,Aggressive sector rotation,0.7385876114055833,0.2937360633046921,-0.9024353740991912,HIGH ROTATION,0.41653763600880056
专业设备制造,2026-03-23,1.0,0.9999650233700228,0.326627,170.211,163.265,163.265,163.265,0.326627,Full (Ret+Vol+Var),🟢 STRONG BUY,1.0,1.0,🚀 Strong Bull,CSI300,Aggressive sector rotation,0.7385876114055833,0.2937360633046921,0.0,HIGH ROTATION,0.41653763600880056
银行,2026-03-24,0.6541470702448614,0.5890388419646793,-0.0232834,173.546,175.845,175.845,175.845,-0.0232834,Full (Ret+Vol+Var),⚪ CASH / SHORT,0.0,0.12823825049153512,🔻 Deep Bear,CSI300,Cash or short positions,0.7221790758738234,0.004920964566774835,0.5259088197533263,MODERATE ROTATION,0.33141887198411846
非银金融,2026-03-24,0.9708159500000002,1.0000000000000002,-0.583681,153.925,154.597,154.597,154.597,-0.583681,Full (Ret+Vol+Var),🟡 WATCH,0.1,0.12823825049153512,🔻 Deep Bear,CSI300,Cash or short positions,0.7221790758738234,0.004920964566774835,0.8425776995084651,MODERATE ROTATION,0.33141887198411846
半导体设计,2026-03-24,0.7574755374181187,0.7052599228127866,-0.0685324,298.05,308.107,308.107,308.107,-0.0685324,Full (Ret+Vol+Var),🟡 WATCH,0.1,0.12823825049153512,🔻 Deep Bear,CSI300,Cash or short positions,0.7221790758738234,0.004920964566774835,0.6292372869265835,MODERATE ROTATION,0.33141887198411846
半导体制造,2026-03-24,0.23826337637936634,0.2787138442465566,-0.841643,203.454,207.128,207.128,207.128,-0.841643,Full (Ret+Vol+Var),⚪ CASH / SHORT,0.0,0.12823825049153512,🔻 Deep Bear,CSI300,Cash or short positions,0.7221790758738234,0.004920964566774835,0.11002512588783123,MODERATE ROTATION,0.33141887198411846
半导体设备,2026-03-24,0.9564326,1.0,-0.871348,245.815,249.074,249.074,249.074,-0.871348,Full (Ret+Vol+Var),🟡 WATCH,0.1,0.12823825049153512,🔻 Deep Bear,CSI300,Cash or short positions,0.7221790758738234,0.004920964566774835,0.8281943495084648,MODERATE ROTATION,0.33141887198411846
半导体材料,2026-03-24,0.003329965684859278,0.002406632756347565,-0.796161,189.501,193.548,193.548,193.548,-0.796161,Full (Ret+Vol+Var),⚪ CASH / SHORT,0.0,0.12823825049153512,🔻 Deep Bear,CSI300,Cash or short positions,0.7221790758738234,0.004920964566774835,-0.12490828480667583,MODERATE ROTATION,0.33141887198411846
软件,2026-03-24,0.95952985,1.0000000000000002,-0.809403,139.234,140.437,140.437,140.437,-0.809403,Full (Ret+Vol+Var),🟡 WATCH,0.1,0.12823825049153512,🔻 Deep Bear,CSI300,Cash or short positions,0.7221790758738234,0.004920964566774835,0.8312915995084649,MODERATE ROTATION,0.33141887198411846
光模块中游,2026-03-24,0.659638413580234,0.7508590990603335,-0.258143,779.323,786.865,786.865,786.865,-0.258143,Full (Ret+Vol+Var),⚪ CASH / SHORT,0.0,0.12823825049153512,🔻 Deep Bear,CSI300,Cash or short positions,0.7221790758738234,0.004920964566774835,0.5314001630886989,MODERATE ROTATION,0.33141887198411846
液冷,2026-03-24,0.8675821946799676,0.9375949648205563,-0.966542,250.189,254.5,254.5,254.5,-0.966542,Full (Ret+Vol+Var),🟡 WATCH,0.1,0.12823825049153512,🔻 Deep Bear,CSI300,Cash or short positions,0.7221790758738234,0.004920964566774835,0.7393439441884324,MODERATE ROTATION,0.33141887198411846
军工电子,2026-03-24,0.34738998772741964,0.42544293063430294,-0.841202,141.24,143.728,143.728,143.728,-0.841202,Full (Ret+Vol+Var),⚪ CASH / SHORT,0.0,0.12823825049153512,🔻 Deep Bear,CSI300,Cash or short positions,0.7221790758738234,0.004920964566774835,0.21915173723588452,MODERATE ROTATION,0.33141887198411846
风电设备,2026-03-24,0.557422674665248,0.657422674665248,0.12835,280.66,282.76,282.76,282.76,0.12835,Full (Ret+Vol+Var),⚪ CASH / SHORT,0.0,0.12823825049153512,🔻 Deep Bear,CSI300,Cash or short positions,0.7221790758738234,0.004920964566774835,0.42918442417371283,MODERATE ROTATION,0.33141887198411846
家用电器,2026-03-24,0.4612918251015486,0.45508232964594636,-0.940419,153.629,154.765,154.765,154.765,-0.940419,Full (Ret+Vol+Var),⚪ CASH / SHORT,0.0,0.12823825049153512,🔻 Deep Bear,CSI300,Cash or short positions,0.7221790758738234,0.004920964566774835,0.3330535746100135,MODERATE ROTATION,0.33141887198411846
电力,2026-03-24,1.0,0.9999222225674296,1.11138,121.837,123.939,123.939,123.939,1.11138,Full (Ret+Vol+Var),🟡 WATCH,0.1,0.12823825049153512,🔻 Deep Bear,CSI300,Cash or short positions,0.7221790758738234,0.004920964566774835,0.8717617495084649,MODERATE ROTATION,0.33141887198411846
白酒,2026-03-24,0.1802901365374269,0.2705135989471237,-0.679199,84.0783,84.318,84.318,84.318,-0.679199,Full (Ret+Vol+Var),⚪ CASH / SHORT,0.0,0.12823825049153512,🔻 Deep Bear,CSI300,Cash or short positions,0.7221790758738234,0.004920964566774835,0.05205188604589178,MODERATE ROTATION,0.33141887198411846
电网设备,2026-03-24,0.32743120155380034,0.4274312015538003,-0.015581,259.593,259.024,259.024,259.024,-0.015581,Full (Ret+Vol+Var),⚪ CASH / SHORT,0.0,0.12823825049153512,🔻 Deep Bear,CSI300,Cash or short positions,0.7221790758738234,0.004920964566774835,0.19919295106226523,MODERATE ROTATION,0.33141887198411846
电池,2026-03-24,0.0,0.08528508833729655,0.497399,265.99,263.0,263.0,263.0,0.497399,Full (Ret+Vol+Var),⚪ CASH / SHORT,0.0,0.12823825049153512,🔻 Deep Bear,CSI300,Cash or short positions,0.7221790758738234,0.004920964566774835,-0.12823825049153512,MODERATE ROTATION,0.33141887198411846
整车,2026-03-24,0.34012876207343995,0.35656434445002533,1.63261,141.867,141.445,141.445,141.445,1.63261,Full (Ret+Vol+Var),⚪ CASH / SHORT,0.0,0.12823825049153512,🔻 Deep Bear,CSI300,Cash or short positions,0.7221790758738234,0.004920964566774835,0.21189051158190483,MODERATE ROTATION,0.33141887198411846
有色金属,2026-03-24,0.2728655727141702,0.36127411303844686,-0.0177496,257.822,269.486,269.486,269.486,-0.0177496,Full (Ret+Vol+Var),⚪ CASH / SHORT,0.0,0.12823825049153512,🔻 Deep Bear,CSI300,Cash or short positions,0.7221790758738234,0.004920964566774835,0.1446273222226351,MODERATE ROTATION,0.33141887198411846
能源,2026-03-24,0.11176977526058526,0.10641940280381812,0.436104,188.484,185.715,185.715,185.715,0.436104,Full (Ret+Vol+Var),⚪ CASH / SHORT,0.0,0.12823825049153512,🔻 Deep Bear,CSI300,Cash or short positions,0.7221790758738234,0.004920964566774835,-0.016468475230949853,MODERATE ROTATION,0.33141887198411846
